index,LME Zinc Cash-Settlement,LME Zinc 3-month,LME Zinc stock
2015-09-29,1632.5,2032.0,590.875
2015-09-30,1657.0,2036.0,588.8
2015-10-01,1690.5,2021.0,596.025
2015-10-02,1655.5,2013.0,594.925
2015-10-03,1654.5,2005.0,594.1833333333
2015-10-04,1653.5,1997.0,593.4416666667
2015-10-05,1652.5,2004.0,592.7
2015-10-06,1636.5,1957.0,590.6
2015-10-07,1670.5,2010.0,588.65
2015-10-08,1662.5,2008.0,587.925
2015-10-09,1824.5,2020.0,587.35
2015-10-10,1828.0,2032.0,588.1916666667
2015-10-11,1831.5,2044.0,589.0333333333
2015-10-12,1835.0,2026.0,589.875
2015-10-13,1786.0,2104.0,589.0
2015-10-14,1794.0,2063.0,588.25
2015-10-15,1805.5,2068.0,587.2
2015-10-16,1782.0,2057.6666666667,588.525
2015-10-17,1773.8333333333,2047.3333333333,587.75
2015-10-18,1765.6666666667,2037.0,586.975
2015-10-19,1757.5,2048.5,586.2
2015-10-20,1747.0,2003.5,583.275
2015-10-21,1725.5,2007.0,581.825
2015-10-22,1715.0,1964.5,580.125
2015-10-23,1750.0,1956.3333333333,578.25
2015-10-24,1741.5,1948.1666666667,578.2083333333
2015-10-25,1733.0,1940.0,578.1666666667
2015-10-26,1724.5,1960.0,578.125
2015-10-27,1725.0,1974.0,576.8
2015-10-28,1708.5,1945.0,574.85
2015-10-29,1696.0,1932.0,573.375
2015-10-30,1673.0,1919.3333333333,571.45
2015-10-31,1672.8333333333,1906.6666666667,570.95
2015-11-01,1672.6666666667,1894.0,570.45
2015-11-02,1672.5,1927.0,569.95
2015-11-03,1654.0,1898.0,568.85
2015-11-04,1674.5,1887.0,567.725
2015-11-05,1635.5,1861.0,569.1
2015-11-06,1627.0,1864.6666666667,567.6
2015-11-07,1631.1666666667,1868.3333333333,567.2416666667
2015-11-08,1635.3333333333,1872.0,566.8833333333
2015-11-09,1639.5,1841.0,566.525
2015-11-10,1596.5,1815.0,565.375
2015-11-11,1568.0,1822.5,564.2
2015-11-12,1570.5,1845.0,560.625
2015-11-13,1586.0,1834.6666666667,558.225
2015-11-14,1583.3333333333,1824.3333333333,557.7333333333
2015-11-15,1580.6666666667,1814.0,557.2416666667
2015-11-16,1578.0,1776.0,556.75
2015-11-17,1553.0,1778.0,555.3
2015-11-18,1511.5,1822.0,553.75
2015-11-19,1487.0,1775.0,552.425
2015-11-20,1577.5,1755.0,550.9
2015-11-21,1553.3333333333,1735.0,550.4416666667
2015-11-22,1529.1666666667,1715.0,549.9833333333
2015-11-23,1505.0,1749.0,549.525
2015-11-24,1548.5,1692.0,548.75
2015-11-25,1555.5,1727.5,547.975
2015-11-26,1601.5,1795.0,545.375
2015-11-27,1541.5,1802.875,545.375
2015-11-28,1542.6666666667,1810.75,545.375
2015-11-29,1543.8333333333,1818.625,545.375
2015-11-30,1545.0,1826.5,545.375
2015-12-01,1531.0,1793.0,542.6
2015-12-02,1531.0,1822.0,540.0
2015-12-03,1505.5,1783.0,536.525
2015-12-04,1529.0,1785.6666666667,532.375
2015-12-05,1531.8333333333,1788.3333333333,530.9416666667
2015-12-06,1534.6666666667,1791.0,529.5083333333
2015-12-07,1537.5,1794.0,528.075
2015-12-08,1494.0,1823.0,524.15
2015-12-09,1521.5,1817.0,520.65
2015-12-10,1502.0,1798.0,517.05
2015-12-11,1532.5,1790.0,512.85
2015-12-12,1529.6666666667,1782.0,511.2583333333
2015-12-13,1526.8333333333,1774.0,509.6666666667
2015-12-14,1524.0,1716.0,508.075
2015-12-15,1499.5,1727.5,504.225
2015-12-16,1480.0,1716.5,500.35
2015-12-17,1461.5,1716.5,494.7
2015-12-18,1498.0,1699.3333333333,490.125
2015-12-19,1499.8333333333,1682.1666666667,488.425
2015-12-20,1501.6666666667,1665.0,486.725
2015-12-21,1503.5,1633.5,485.025
2015-12-22,1504.5,1674.0,479.65
2015-12-23,1522.0,1655.0,473.8
2015-12-24,1535.5,1663.0,470.975
2015-12-25,1540.2,1643.0,470.475
2015-12-26,1544.9,1623.0,469.975
2015-12-27,1549.6,1603.0,469.475
2015-12-28,1554.3,1645.5,468.975
2015-12-29,1559.0,1677.0,468.475
2015-12-30,1592.5,1712.0,465.975
2015-12-31,1600.0,1676.0,464.4
2016-01-01,1588.5,1676.0,463.975
2016-01-02,1577.0,1676.0,463.55
2016-01-03,1565.5,1676.0,463.125
2016-01-04,1554.0,1661.0,462.7
2016-01-05,1547.5,1695.0,460.475
2016-01-06,1515.0,1686.0,457.325
2016-01-07,1477.0,1839.0,456.175
2016-01-08,1478.5,1846.3333333333,455.2
2016-01-09,1475.6666666667,1853.6666666667,454.2916666667
2016-01-10,1472.8333333333,1861.0,453.3833333333
2016-01-11,1470.0,1808.0,452.475
2016-01-12,1453.5,1818.0,449.975
2016-01-13,1461.0,1832.0,448.075
2016-01-14,1481.5,1806.0,447.1
2016-01-15,1470.0,1799.0,446.025
2016-01-16,1470.8333333333,1792.0,445.5833333333
2016-01-17,1471.6666666667,1785.0,445.1416666667
2016-01-18,1472.5,1773.0,444.7
2016-01-19,1523.0,1753.0,472.65
2016-01-20,1482.0,1743.0,482.65
2016-01-21,1473.0,1770.0,482.325
2016-01-22,1527.0,1763.0,480.85
2016-01-23,1522.8333333333,1756.0,480.5416666667
2016-01-24,1518.6666666667,1749.0,480.2333333333
2016-01-25,1514.5,1745.0,479.925
2016-01-26,1552.0,1727.5,478.65
2016-01-27,1597.5,1709.5,477.925
2016-01-28,1584.5,1691.0,476.725
2016-01-29,1610.0,1692.6666666667,474.75
2016-01-30,1611.6666666667,1694.3333333333,473.85
2016-01-31,1613.3333333333,1696.0,472.95
2016-02-01,1615.0,1682.0,472.05
2016-02-02,1675.5,1700.0,469.675
2016-02-03,1683.5,1662.5,468.1
2016-02-04,1708.5,1655.0,465.95
2016-02-05,1715.5,1658.6666666667,463.975
2016-02-06,1704.0,1662.3333333333,463.3416666667
2016-02-07,1692.5,1666.0,462.7083333333
2016-02-08,1681.0,1618.0,462.075
2016-02-09,1713.0,1591.0,460.8
2016-02-10,1712.0,1591.0,459.525
2016-02-11,1722.0,1608.0,459.675
2016-02-12,1712.0,1606.0,459.675
2016-02-13,1704.1666666667,1604.0,459.3583333333
2016-02-14,1696.3333333333,1602.0,459.0416666667
2016-02-15,1688.5,1573.0,458.725
2016-02-16,1679.0,1533.5,499.625
2016-02-17,1664.0,1504.5,499.45
2016-02-18,1669.0,1592.5,497.825
2016-02-19,1734.0,1570.3333333333,504.375
2016-02-20,1751.1666666667,1548.1666666667,503.675
2016-02-21,1768.3333333333,1526.0,502.975
2016-02-22,1785.5,1566.0,502.275
2016-02-23,1754.5,1569.0,498.175
2016-02-24,1727.0,1618.0,493.05
2016-02-25,1762.0,1566.0,488.45
2016-02-26,1741.0,1564.6666666667,482.875
2016-02-27,1755.6666666667,1563.3333333333,481.4333333333
2016-02-28,1770.3333333333,1562.0,479.9916666667
2016-02-29,1785.0,1549.5,478.55
2016-03-01,1772.0,1552.0,475.1
2016-03-02,1796.5,1523.5,471.525
2016-03-03,1831.5,1550.0,467.85
2016-03-04,1839.0,1552.6666666667,465.5
2016-03-05,1837.3333333333,1555.3333333333,467.2333333333
2016-03-06,1835.6666666667,1558.0,468.9666666667
2016-03-07,1834.0,1510.0,470.7
2016-03-08,1805.0,1539.0,468.275
2016-03-09,1798.0,1520.0,466.35
2016-03-10,1798.0,1552.0,464.25
2016-03-11,1792.0,1546.6666666667,462.25
2016-03-12,1798.0,1541.3333333333,461.2583333333
2016-03-13,1804.0,1536.0,460.2666666667
2016-03-14,1810.0,1520.0,459.275
2016-03-15,1753.5,1498.0,455.675
2016-03-16,1738.5,1483.0,452.525
2016-03-17,1794.5,1515.0,449.0
2016-03-18,1847.5,1518.3333333333,446.675
2016-03-19,1846.5,1521.6666666667,445.5833333333
2016-03-20,1845.5,1525.0,444.4916666667
2016-03-21,1844.5,1525.5,443.4
2016-03-22,1860.0,1539.0,441.35
2016-03-23,1855.0,1554.0,439.75
2016-03-24,1777.0,1557.8,438.175
2016-03-25,1776.5,1561.6,437.87
2016-03-26,1776.0,1565.4,437.565
2016-03-27,1775.5,1569.2,437.26
2016-03-28,1775.0,1573.0,436.955
2016-03-29,1774.5,1608.0,436.65
2016-03-30,1791.5,1616.0,435.8
