index,LME Lead Cash-Settlement,LME Lead 3-month,LME Lead stock
2012-01-10,1999.0,2016.5,353.975
2012-01-11,1968.5,2015.0,353.625
2012-01-12,2000.0,2028.0,352.65
2012-01-13,2004.0,2026.1666666667,352.5
2012-01-14,1999.0,2024.3333333333,352.4
2012-01-15,1994.0,2022.5,352.3
2012-01-16,1989.0,1935.0,352.2
2012-01-17,2046.0,1915.0,351.075
2012-01-18,2092.0,1832.0,349.3
2012-01-19,2131.5,1868.0,348.725
2012-01-20,2130.5,1902.0,347.525
2012-01-21,2146.3333333333,1936.0,347.025
2012-01-22,2162.1666666667,1970.0,346.525
2012-01-23,2178.0,1990.0,346.025
2012-01-24,2216.0,1962.5,345.925
2012-01-25,2196.0,1980.0,345.85
2012-01-26,2277.0,2010.0,344.525
2012-01-27,2288.0,2008.6666666667,343.05
2012-01-28,2271.3333333333,2007.3333333333,343.7333333333
2012-01-29,2254.6666666667,2006.0,344.4166666667
2012-01-30,2238.0,2019.0,345.1
2012-01-31,2251.0,2000.0,363.15
2012-02-01,2210.0,2012.0,366.225
2012-02-02,2184.0,2048.0,370.0
2012-02-03,2147.0,2031.6666666667,375.3
2012-02-04,2153.1666666667,2015.3333333333,375.1333333333
2012-02-05,2159.3333333333,1999.0,374.9666666667
2012-02-06,2165.5,2020.0,374.8
2012-02-07,2126.0,1992.0,376.05
2012-02-08,2190.5,1947.0,376.025
2012-02-09,2141.5,1970.0,382.475
2012-02-10,2169.0,1985.6666666667,382.6
2012-02-11,2155.1666666667,2001.3333333333,382.3166666667
2012-02-12,2141.3333333333,2017.0,382.0333333333
2012-02-13,2127.5,2012.0,381.75
2012-02-14,2076.0,2005.0,383.7
2012-02-15,2048.5,2000.0,383.3
2012-02-16,1985.0,2026.0,382.025
2012-02-17,2029.0,2026.0,379.8
2012-02-18,2028.6666666667,2026.0,379.1416666667
2012-02-19,2028.3333333333,2026.0,378.4833333333
2012-02-20,2028.0,1999.5,377.825
2012-02-21,2057.0,1980.0,375.975
2012-02-22,2070.0,2005.0,374.225
2012-02-23,2114.0,1995.5,371.95
2012-02-24,2153.5,2005.6666666667,370.5
2012-02-25,2154.3333333333,2015.8333333333,369.725
2012-02-26,2155.1666666667,2026.0,368.95
2012-02-27,2156.0,2025.0,368.175
2012-02-28,2238.0,2010.0,365.35
2012-02-29,2232.5,2085.0,370.45
2012-03-01,2155.5,2116.0,369.95
2012-03-02,2135.0,2109.1666666667,366.675
2012-03-03,2130.8333333333,2102.3333333333,366.05
2012-03-04,2126.6666666667,2095.5,365.425
2012-03-05,2122.5,2084.0,364.8
2012-03-06,2068.5,2120.0,363.95
2012-03-07,2040.0,2136.0,363.95
2012-03-08,2087.0,2110.0,363.425
2012-03-09,2090.5,2109.6666666667,363.0
2012-03-10,2088.8333333333,2109.3333333333,363.2083333333
2012-03-11,2087.1666666667,2109.0,363.4166666667
2012-03-12,2085.5,2095.5,363.625
2012-03-13,2122.0,2037.0,365.325
2012-03-14,2108.0,1990.5,365.225
2012-03-15,2095.5,2000.0,365.1
2012-03-16,2107.0,1984.6666666667,366.875
2012-03-17,2103.0,1969.3333333333,367.4666666667
2012-03-18,2099.0,1954.0,368.0583333333
2012-03-19,2095.0,1952.0,368.65
2012-03-20,2042.5,1961.0,370.125
2012-03-21,2026.0,1976.0,369.85
2012-03-22,2000.0,2010.0,373.85
2012-03-23,1995.0,2003.4,372.875
2012-03-24,1990.6666666667,1996.8,373.975
2012-03-25,1986.3333333333,1990.2,375.075
2012-03-26,1982.0,1983.6,376.175
2012-03-27,1998.0,1977.0,377.225
2012-03-28,1987.0,1964.0,376.85
2012-03-29,1989.0,2003.0,376.725
2012-03-30,2020.5,2006.25,376.575
2012-03-31,2016.0,2009.5,376.65
2012-04-01,2011.5,2012.75,376.725
2012-04-02,2007.0,2016.0,376.8
2012-04-03,2045.0,2067.0,376.3
2012-04-04,2014.0,2038.0,374.3
2012-04-05,1994.0,1995.5,374.575
2012-04-06,2002.8,1984.8333333333,374.335
2012-04-07,2011.6,1974.1666666667,374.095
2012-04-08,2020.4,1963.5,373.855
2012-04-09,2029.2,2027.0,373.615
2012-04-10,2038.0,1997.0,373.375
2012-04-11,2019.0,2022.0,374.525
2012-04-12,2081.0,2022.5,373.55
2012-04-13,2073.0,2021.6666666667,372.6
2012-04-14,2059.8333333333,2020.8333333333,372.3583333333
2012-04-15,2046.6666666667,2020.0,372.1166666667
2012-04-16,2033.5,2074.0,371.875
2012-04-17,2066.0,2116.0,371.45
2012-04-18,2042.0,2162.0,371.45
2012-04-19,2039.5,2160.0,370.2
2012-04-20,2100.0,2175.3333333333,369.15
2012-04-21,2095.6666666667,2190.6666666667,368.9
2012-04-22,2091.3333333333,2206.0,368.65
2012-04-23,2087.0,2242.0,368.4
2012-04-24,2080.0,2223.0,367.375
2012-04-25,2083.0,2300.0,366.725
2012-04-26,2113.0,2318.0,365.475
2012-04-27,2127.0,2301.0,363.375
2012-04-28,2136.6666666667,2284.0,362.6166666667
2012-04-29,2146.3333333333,2267.0,361.8583333333
2012-04-30,2156.0,2282.0,361.1
2012-05-01,2150.5,2242.0,359.5
2012-05-02,2143.5,2215.0,361.0
2012-05-03,2104.5,2177.5,360.325
2012-05-04,2080.0,2185.6666666667,358.425
2012-05-05,2079.375,2193.8333333333,357.95
2012-05-06,2078.75,2202.0,357.475
2012-05-07,2078.125,2160.0,357.0
2012-05-08,2077.5,2223.0,356.525
2012-05-09,2036.0,2175.5,353.825
2012-05-10,2063.0,2195.0,352.675
2012-05-11,2053.0,2185.0,352.525
2012-05-12,2044.1666666667,2175.0,352.4416666667
2012-05-13,2035.3333333333,2165.0,352.3583333333
2012-05-14,2026.5,2108.0,352.275
2012-05-15,2016.5,2088.0,359.1
2012-05-16,1973.0,2008.0,359.025
2012-05-17,1930.0,2055.0,358.975
2012-05-18,1950.0,2056.6666666667,357.925
2012-05-19,1947.3333333333,2058.3333333333,357.95
2012-05-20,1944.6666666667,2060.0,357.975
2012-05-21,1942.0,2087.0,358.0
2012-05-22,1928.5,2102.0,357.3
2012-05-23,1922.0,2145.0,353.45
2012-05-24,1934.0,2183.0,352.55
2012-05-25,1945.0,2184.3333333333,349.2
2012-05-26,1941.1666666667,2185.6666666667,350.4
2012-05-27,1937.3333333333,2187.0,351.6
2012-05-28,1933.5,2268.0,352.8
2012-05-29,1932.0,2261.0,350.825
2012-05-30,1912.5,2190.0,349.525
2012-05-31,1922.5,2164.0,349.575
2012-06-01,1880.5,2160.8333333333,348.175
2012-06-02,1885.9,2157.6666666667,347.765
2012-06-03,1891.3,2154.5,347.355
2012-06-04,1896.7,2095.0,346.945
2012-06-05,1902.1,2074.0,346.535
2012-06-06,1907.5,2115.5,346.125
2012-06-07,1916.0,2117.0,345.75
2012-06-08,1884.0,2114.1666666667,345.325
2012-06-09,1887.6666666667,2111.3333333333,345.1416666667
2012-06-10,1891.3333333333,2108.5,344.9583333333
2012-06-11,1895.0,2155.0,344.775
2012-06-12,1893.5,2138.0,345.075
2012-06-13,1883.0,2126.0,344.525
2012-06-14,1885.0,2132.0,344.025
2012-06-15,1914.5,2121.8333333333,344.75
2012-06-16,1907.5,2111.6666666667,344.7833333333
2012-06-17,1900.5,2101.5,344.8166666667
2012-06-18,1893.5,2064.0,344.85
2012-06-19,1885.5,2036.0,345.2
2012-06-20,1899.0,2005.0,347.075
2012-06-21,1842.0,1995.0,347.025
2012-06-22,1791.5,1993.3333333333,351.0
2012-06-23,1791.8333333333,1991.6666666667,351.05
2012-06-24,1792.1666666667,1990.0,351.1
2012-06-25,1792.5,1997.5,351.15
2012-06-26,1768.0,1995.0,350.775
2012-06-27,1744.0,1978.0,351.25
2012-06-28,1769.0,2021.0,350.725
2012-06-29,1796.0,2017.3333333333,350.3
2012-06-30,1814.5,2013.6666666667,350.1083333333
2012-07-01,1833.0,2010.0,349.9166666667
2012-07-02,1851.5,2046.5,349.725
2012-07-03,1900.5,2017.5,349.2
2012-07-04,1895.5,1990.0,349.25
2012-07-05,1901.5,1999.8,348.575
2012-07-06,1858.0,2009.6,348.475
2012-07-07,1851.8333333333,2019.4,348.0916666667
2012-07-08,1845.6666666667,2029.2,347.7083333333
2012-07-09,1839.5,2039.0,347.325
2012-07-10,1863.0,2018.0,346.825
2012-07-11,1861.5,2072.0,346.525
2012-07-12,1830.0,2081.0,345.75
2012-07-13,1874.5,2069.3333333333,344.575
2012-07-14,1866.6666666667,2057.6666666667,344.0416666667
2012-07-15,1858.8333333333,2046.0,343.5083333333
2012-07-16,1851.0,2083.0,342.975
2012-07-17,1889.0,2060.0,343.175
2012-07-18,1872.5,2048.0,341.65
2012-07-19,1920.5,2105.0,339.675
2012-07-20,1899.0,2099.3333333333,338.325
2012-07-21,1882.8333333333,2093.6666666667,337.6666666667
2012-07-22,1866.6666666667,2088.0,337.0083333333
2012-07-23,1850.5,2085.0,336.35
2012-07-24,1840.5,2090.5,334.85
2012-07-25,1849.0,2115.0,332.7
2012-07-26,1870.0,2137.0,330.75
2012-07-27,1907.5,2143.0,328.975
2012-07-28,1908.0,2149.0,328.6166666667
2012-07-29,1908.5,2155.0,328.2583333333
2012-07-30,1909.0,2155.0,327.9
2012-07-31,1946.5,2150.0,326.95
2012-08-01,1886.5,2110.0,326.775
2012-08-02,1868.5,2090.0,328.85
2012-08-03,1862.0,2088.75,327.1
2012-08-04,1864.1666666667,2087.5,326.9166666667
2012-08-05,1866.3333333333,2086.25,326.7333333333
2012-08-06,1868.5,2085.0,326.55
2012-08-07,1899.0,2047.0,326.025
2012-08-08,1896.5,2076.5,324.875
2012-08-09,1893.0,2065.0,323.8
2012-08-10,1889.0,2055.3333333333,325.6
2012-08-11,1881.3333333333,2045.6666666667,324.8833333333
2012-08-12,1873.6666666667,2036.0,324.1666666667
2012-08-13,1866.0,2020.0,323.45
2012-08-14,1862.5,1984.0,322.7
2012-08-15,1835.0,1941.0,321.125
2012-08-16,1816.5,1959.0,320.85
2012-08-17,1871.0,1958.0,319.2
2012-08-18,1871.0,1957.0,318.6416666667
2012-08-19,1871.0,1956.0,318.0833333333
2012-08-20,1871.0,1940.0,317.525
2012-08-21,1913.0,1934.0,317.25
2012-08-22,1905.0,1947.0,316.4
2012-08-23,1921.5,1958.0,315.8
2012-08-24,1942.0,1955.3333333333,315.125
2012-08-25,1945.125,1952.6666666667,314.89375
2012-08-26,1948.25,1950.0,314.6625
2012-08-27,1951.375,1945.0,314.43125
2012-08-28,1954.5,1929.5,314.2
2012-08-29,1959.0,1941.0,312.575
2012-08-30,1963.0,1898.0,311.475
2012-08-31,1963.5,1904.2,310.225
2012-09-01,1969.6666666667,1910.4,309.4416666667
2012-09-02,1975.8333333333,1916.6,308.6583333333
2012-09-03,1982.0,1922.8,307.875
2012-09-04,1999.0,1929.0,305.725
2012-09-05,1991.5,1939.0,304.475
2012-09-06,2036.0,1901.0,304.75
2012-09-07,2061.5,1902.8333333333,303.45
2012-09-08,2080.1666666667,1904.6666666667,303.35
2012-09-09,2098.8333333333,1906.5,303.25
2012-09-10,2117.5,1905.0,303.15
2012-09-11,2101.5,1897.0,300.65
2012-09-12,2120.5,1898.0,298.4
2012-09-13,2112.5,1930.0,295.825
2012-09-14,2243.5,1923.0,293.2
2012-09-15,2243.3333333333,1916.0,292.4333333333
2012-09-16,2243.1666666667,1909.0,291.6666666667
2012-09-17,2243.0,1904.0,290.9
2012-09-18,2235.0,1915.0,288.55
2012-09-19,2271.5,1862.0,285.95
2012-09-20,2229.0,1815.0,283.875
2012-09-21,2276.5,1811.8333333333,283.625
2012-09-22,2264.8333333333,1808.6666666667,282.8333333333
2012-09-23,2253.1666666667,1805.5,282.0416666667
2012-09-24,2241.5,1782.0,281.25
2012-09-25,2285.0,1760.0,277.6
2012-09-26,2273.0,1784.5,274.175
2012-09-27,2265.5,1813.0,270.65
2012-09-28,2300.0,1831.3333333333,267.7
2012-09-29,2279.5,1849.6666666667,266.825
2012-09-30,2259.0,1868.0,265.95
2012-10-01,2238.5,1914.0,265.075
2012-10-02,2315.0,1906.0,261.975
2012-10-03,2293.5,1917.0,259.9
2012-10-04,2308.5,1871.0,257.775
2012-10-05,2265.0,1865.6666666667,254.575
2012-10-06,2257.6666666667,1860.3333333333,253.5
2012-10-07,2250.3333333333,1855.0,252.425
2012-10-08,2243.0,1879.0,251.35
2012-10-09,2251.0,1869.0,247.85
2012-10-10,2215.0,1845.5,265.675
2012-10-11,2208.0,1881.0,281.175
2012-10-12,2169.0,1877.0,296.725
2012-10-13,2159.0,1873.0,298.3833333333
2012-10-14,2149.0,1869.0,300.0416666667
2012-10-15,2139.0,1908.0,301.7
2012-10-16,2128.0,1884.0,300.425
2012-10-17,2112.0,1928.0,297.25
2012-10-18,2167.0,1906.0,295.275
2012-10-19,2134.5,1890.3333333333,293.675
2012-10-20,2120.8333333333,1874.6666666667,295.8416666667
2012-10-21,2107.1666666667,1859.0,298.0083333333
2012-10-22,2093.5,1852.5,300.175
2012-10-23,2024.0,1864.5,312.55
2012-10-24,2020.0,1880.0,310.975
2012-10-25,2029.5,1917.5,309.875
2012-10-26,2002.0,1917.3333333333,310.325
2012-10-27,2004.6666666667,1917.1666666667,315.775
2012-10-28,2007.3333333333,1917.0,321.225
2012-10-29,2010.0,1957.0,326.675
2012-10-30,2064.5,1900.0,324.775
2012-10-31,2095.5,1882.0,324.025
2012-11-01,2123.0,1866.5,322.525
2012-11-02,2148.0,1873.3333333333,320.7
2012-11-03,2130.8333333333,1880.1666666667,320.15
2012-11-04,2113.6666666667,1887.0,319.6
2012-11-05,2096.5,1910.0,319.05
2012-11-06,2170.0,1901.5,318.525
2012-11-07,2203.0,1900.5,317.45
2012-11-08,2203.0,1900.0,314.775
2012-11-09,2180.0,1892.0,334.0
2012-11-10,2180.0,1884.0,333.0083333333
2012-11-11,2180.0,1876.0,332.0166666667
2012-11-12,2180.0,1867.0,331.025
2012-11-13,2163.5,1850.0,327.95
2012-11-14,2188.0,1835.5,326.875
2012-11-15,2188.0,1885.0,323.8
2012-11-16,2180.0,1884.3333333333,332.25
2012-11-17,2178.1666666667,1883.6666666667,334.5
2012-11-18,2176.3333333333,1883.0,336.75
