index,LME Copper Cash-Settlement,LME Copper 3-month,LME Copper stock
2014-09-26,6771.0,6937.3333333333,154.5
2014-09-27,6759.1666666667,6936.1666666667,154.3666666667
2014-09-28,6747.3333333333,6935.0,154.2333333333
2014-09-29,6735.5,6995.5,154.1
2014-09-30,6736.0,7035.0,152.55
2014-10-01,6755.0,7118.0,152.275
2014-10-02,6693.5,7151.0,151.375
2014-10-03,6665.0,7139.1666666667,150.55
2014-10-04,6680.8333333333,7127.3333333333,150.3833333333
2014-10-05,6696.6666666667,7115.5,150.2166666667
2014-10-06,6712.5,7153.0,150.05
2014-10-07,6715.0,7156.0,150.05
2014-10-08,6755.0,7090.5,149.625
2014-10-09,6767.0,7140.0,149.9
2014-10-10,6697.0,7140.1666666667,149.65
2014-10-11,6732.0,7140.3333333333,150.175
2014-10-12,6767.0,7140.5,150.7
2014-10-13,6802.0,7105.0,151.225
2014-10-14,6780.5,7123.0,151.725
2014-10-15,6781.0,7041.0,154.65
2014-10-16,6630.0,7026.0,157.675
2014-10-17,6629.0,7013.6666666667,157.825
2014-10-18,6624.3333333333,7001.3333333333,157.7916666667
2014-10-19,6619.6666666667,6989.0,157.7583333333
2014-10-20,6615.0,7065.0,157.725
2014-10-21,6660.0,7070.5,157.625
2014-10-22,6730.5,7145.0,157.525
2014-10-23,6718.5,7180.5,157.5
2014-10-24,6759.5,7160.5,159.55
2014-10-25,6773.1666666667,7140.5,159.55
2014-10-26,6786.8333333333,7120.5,159.55
2014-10-27,6800.5,7102.5,159.55
2014-10-28,6859.5,7065.0,161.05
2014-10-29,6855.0,7120.0,162.675
2014-10-30,6785.0,7060.0,162.625
2014-10-31,6835.5,7072.0,162.6
2014-11-01,6824.0,7084.0,162.4333333333
2014-11-02,6812.5,7096.0,162.2666666667
2014-11-03,6801.0,7103.5,162.1
2014-11-04,6705.5,6977.0,162.1
2014-11-05,6646.0,6971.0,160.35
2014-11-06,6681.0,7005.0,160.4
2014-11-07,6720.5,7004.3333333333,159.775
2014-11-08,6725.5,7003.6666666667,160.4833333333
2014-11-09,6730.5,7003.0,161.1916666667
2014-11-10,6735.5,7010.5,161.9
2014-11-11,6688.0,6917.0,162.025
2014-11-12,6752.5,6873.0,160.8
2014-11-13,6755.5,6845.0,159.95
2014-11-14,6695.0,6859.0,159.4
2014-11-15,6714.0,6873.0,159.3083333333
2014-11-16,6733.0,6887.0,159.2166666667
2014-11-17,6752.0,6906.0,159.125
2014-11-18,6684.0,6905.0,160.425
2014-11-19,6715.0,6985.0,160.825
2014-11-20,6688.0,7077.0,161.5
2014-11-21,6790.0,7075.25,160.825
2014-11-22,6770.3333333333,7073.5,161.1666666667
2014-11-23,6750.6666666667,7071.75,161.5083333333
2014-11-24,6731.0,7070.0,161.85
2014-11-25,6696.0,7030.0,163.2
2014-11-26,6649.0,7001.0,162.125
2014-11-27,6621.5,6971.0,161.95
2014-11-28,6515.5,6961.3333333333,164.3
2014-11-29,6472.0,6951.6666666667,164.4666666667
2014-11-30,6428.5,6942.0,164.6333333333
2014-12-01,6385.0,6947.0,164.8
2014-12-02,6455.0,6905.5,166.025
2014-12-03,6451.0,6950.0,165.475
2014-12-04,6491.0,6960.0,164.025
2014-12-05,6536.0,6983.3333333333,163.475
2014-12-06,6512.5,7006.6666666667,163.95
2014-12-07,6489.0,7030.0,164.425
2014-12-08,6465.5,6930.0,164.9
2014-12-09,6401.0,6871.0,165.85
2014-12-10,6476.0,6803.0,166.075
2014-12-11,6471.5,6835.5,166.45
2014-12-12,6526.5,6830.5,166.5
2014-12-13,6537.6666666667,6825.5,166.8083333333
2014-12-14,6548.8333333333,6820.5,167.1166666667
2014-12-15,6560.0,6857.5,167.425
2014-12-16,6390.0,6920.5,172.675
2014-12-17,6306.0,6884.0,172.2
2014-12-18,6350.5,6827.0,170.9
2014-12-19,6445.5,6796.3333333333,170.0
2014-12-20,6439.1666666667,6765.6666666667,169.5666666667
2014-12-21,6432.8333333333,6735.0,169.1333333333
2014-12-22,6426.5,6750.0,168.7
2014-12-23,6363.0,6715.0,172.225
2014-12-24,6361.0,6725.5,171.85
2014-12-25,6355.2,6721.0,171.85
2014-12-26,6349.4,6712.1666666667,171.85
2014-12-27,6343.6,6703.3333333333,171.85
2014-12-28,6337.8,6694.5,171.85
2014-12-29,6332.0,6687.0,171.85
2014-12-30,6330.0,6712.0,172.25
2014-12-31,6359.0,6652.0,177.025
2015-01-01,6334.0,6630.0,177.025
2015-01-02,6309.0,6646.6666666667,177.025
2015-01-03,6278.0,6663.3333333333,177.4916666667
2015-01-04,6247.0,6680.0,177.9583333333
2015-01-05,6216.0,6682.0,178.425
2015-01-06,6191.0,6706.0,178.775
2015-01-07,6170.0,6712.5,178.675
2015-01-08,6230.5,6640.0,179.225
2015-01-09,6151.0,6668.5,187.475
2015-01-10,6144.3333333333,6697.0,187.45
2015-01-11,6137.6666666667,6725.5,187.425
2015-01-12,6131.0,6729.0,187.4
2015-01-13,5915.0,6746.0,191.325
2015-01-14,5627.0,6585.0,194.0
2015-01-15,5719.0,6580.0,198.725
2015-01-16,5660.0,6576.8333333333,200.4
2015-01-17,5663.6666666667,6573.6666666667,203.8
2015-01-18,5667.3333333333,6570.5,207.2
2015-01-19,5671.0,6621.0,210.6
2015-01-20,5760.5,6690.0,216.225
2015-01-21,5630.5,6668.0,219.45
2015-01-22,5742.0,6696.0,225.375
2015-01-23,5581.0,6710.0,235.15
2015-01-24,5550.6666666667,6724.0,235.7166666667
2015-01-25,5520.3333333333,6738.0,236.2833333333
2015-01-26,5490.0,6800.0,236.85
2015-01-27,5557.0,6785.5,238.225
2015-01-28,5485.5,6706.0,244.675
2015-01-29,5390.5,6770.0,247.45
2015-01-30,5505.0,6756.6666666667,248.125
2015-01-31,5515.1666666667,6743.3333333333,248.7583333333
2015-02-01,5525.3333333333,6730.0,249.3916666667
2015-02-02,5535.5,6660.5,250.025
2015-02-03,5695.0,6584.0,250.25
2015-02-04,5708.0,6620.0,252.1
2015-02-05,5595.0,6645.0,284.6
2015-02-06,5692.0,6655.3333333333,284.45
2015-02-07,5683.3333333333,6665.6666666667,285.125
2015-02-08,5674.6666666667,6676.0,285.8
2015-02-09,5666.0,6625.5,286.475
2015-02-10,5591.0,6689.0,289.2
2015-02-11,5645.5,6695.5,288.45
2015-02-12,5695.0,6621.0,292.75
2015-02-13,5731.0,6639.3333333333,295.3
2015-02-14,5724.6666666667,6657.6666666667,295.2333333333
