,date,LME Copper Cash-Settlement,LME Copper 3-month,LME Copper stock
2638,2013-04-12,7510.0,7545.5,593.65
2639,2013-04-11,7510.0,7545.0,590.175
2640,2013-04-10,7547.0,7575.5,587.925
2641,2013-04-09,7485.5,7516.0,587.55
2642,2013-04-08,7457.5,7491.0,579.4
2643,2013-04-05,7376.0,7415.0,579.6
2644,2013-04-04,7336.5,7375.0,579.175
2645,2013-04-03,7405.5,7436.5,572.325
2646,2013-04-02,7434.5,7469.0,571.125
2647,2013-03-28,7582.5,7613.5,569.775
2648,2013-03-27,7570.0,7605.0,567.9
2649,2013-03-26,7631.0,7661.0,566.325
2650,2013-03-25,7602.0,7640.0,565.35
2651,2013-03-22,7618.0,7656.0,562.475
2652,2013-03-21,7580.0,7626.5,557.45
2653,2013-03-20,7574.5,7605.0,550.825
2654,2013-03-19,7539.0,7569.0,547.025
2655,2013-03-18,7555.5,7590.0,543.925
2656,2013-03-15,7782.0,7811.5,525.825
2657,2013-03-14,7762.0,7790.5,522.25
2658,2013-03-13,7777.5,7808.0,520.5
2659,2013-03-12,7815.0,7840.0,517.9
2660,2013-03-11,7677.0,7701.5,513.55
2661,2013-03-08,7730.0,7745.0,509.425
2662,2013-03-07,7671.0,7710.5,481.225
2663,2013-03-06,7699.5,7733.5,473.75
2664,2013-03-05,7720.0,7745.0,472.975
2665,2013-03-04,7751.0,7742.0,462.4
2666,2013-03-01,7620.5,7665.0,458.775
2667,2013-02-28,7828.0,7855.0,446.7
2668,2013-02-27,7831.0,7864.0,444.35
2669,2013-02-26,7785.0,7795.0,438.375
2670,2013-02-25,7865.5,7890.0,430.725
2671,2013-02-22,7825.0,7849.0,424.35
2672,2013-02-21,7847.5,7875.0,420.25
2673,2013-02-20,8009.5,8039.0,412.95
2674,2013-02-19,8070.0,8107.0,411.25
2675,2013-02-18,8075.5,8113.0,404.3
2676,2013-02-15,8198.5,8235.5,401.675
2677,2013-02-14,8197.0,8235.0,399.125
2678,2013-02-13,8221.0,8260.5,398.925
2679,2013-02-12,8184.5,8220.0,399.85
2680,2013-02-11,8216.0,8258.0,399.775
2681,2013-02-08,8215.0,8241.0,399.825
2682,2013-02-07,8212.0,8253.0,388.9
2683,2013-02-06,8200.0,8230.5,386.5
2684,2013-02-05,8242.5,8286.0,385.05
2685,2013-02-04,8226.0,8265.0,374.2
2686,2013-02-01,8160.0,8190.0,376.0
2687,2013-01-31,8170.0,8216.0,371.75
2688,2013-01-30,8175.5,8215.0,371.425
2689,2013-01-29,8010.5,8046.0,371.75
2690,2013-01-28,8015.0,8050.0,341.0
2691,2013-01-25,8060.0,8091.0,342.9
2692,2013-01-24,8036.0,8076.0,344.85
2693,2013-01-23,8115.5,8150.0,344.925
2694,2013-01-22,8068.0,8105.0,342.45
2695,2013-01-21,8020.5,8051.5,345.525
2696,2013-01-18,8053.0,8085.0,345.375
2697,2013-01-17,7930.0,7960.0,345.925
2698,2013-01-16,7910.5,7940.0,349.275
2699,2013-01-15,7945.0,7970.5,333.275
2700,2013-01-14,8030.0,8070.0,329.725
2701,2013-01-11,8071.0,8090.0,330.45
2702,2013-01-10,8117.0,8150.0,326.575
2703,2013-01-09,8059.0,8095.0,329.05
2704,2013-01-08,8050.5,8085.5,327.375
2705,2013-01-07,7995.5,8032.5,319.4
2706,2013-01-04,8026.0,8060.0,320.225
2707,2013-01-03,8140.5,8166.0,320.0
2708,2013-01-02,8085.0,8112.0,320.5
2709,2012-12-31,7915.0,7930.0,320.05
2710,2012-12-28,7870.0,7875.0,318.05
2711,2012-12-27,7871.5,7900.0,318.0
2712,2012-12-24,7780.0,7801.5,317.35
2713,2012-12-21,7768.5,7792.0,312.4
2714,2012-12-20,7825.5,7852.0,311.925
2715,2012-12-19,7946.0,7987.0,304.9
2716,2012-12-18,8005.5,8038.0,300.5
2717,2012-12-17,8001.0,8025.5,298.625
2718,2012-12-14,8047.5,8065.5,272.8
2719,2012-12-13,8000.5,8030.5,269.875
2720,2012-12-12,8102.0,8130.5,269.2
2721,2012-12-11,8070.0,8100.5,261.725
2722,2012-12-10,8111.5,8138.5,259.05
2723,2012-12-07,7965.5,7991.5,255.2
2724,2012-12-06,8020.5,8047.0,253.575
2725,2012-12-05,8022.0,8055.0,249.025
2726,2012-12-04,7991.0,8010.5,249.375
2727,2012-12-03,7975.5,8015.0,251.05
2728,2012-11-30,7949.0,7955.0,248.15
2729,2012-11-29,7850.0,7867.0,249.125
2730,2012-11-28,7720.0,7744.0,249.975
2731,2012-11-27,7796.0,7805.5,249.55
2732,2012-11-26,7770.5,7790.0,249.825
2733,2012-11-23,7676.0,7693.0,249.825
2734,2012-11-22,7716.0,7736.0,251.1
2735,2012-11-21,7705.0,7725.0,253.875
2736,2012-11-20,7731.0,7751.0,253.7
2737,2012-11-19,7670.5,7693.5,254.05
2738,2012-11-16,7573.0,7583.5,255.175
2739,2012-11-15,7605.5,7616.0,253.475
2740,2012-11-14,7635.0,7643.0,254.175
2741,2012-11-13,7606.5,7614.0,254.35
2742,2012-11-12,7626.5,7640.0,245.5
2743,2012-11-09,7540.5,7536.5,246.275
2744,2012-11-08,7605.5,7609.0,244.85
2745,2012-11-07,7654.5,7662.0,245.575
2746,2012-11-06,7661.0,7671.0,247.4
2747,2012-11-05,7604.0,7607.0,241.325
2748,2012-11-02,7765.5,7785.0,242.975
2749,2012-11-01,7811.0,7815.5,239.6
2750,2012-10-31,7819.0,7824.0,239.775
2751,2012-10-30,7760.0,7760.0,240.525
2752,2012-10-29,7720.0,7711.0,240.45
2753,2012-10-26,7765.0,7770.0,219.8
2754,2012-10-25,7852.0,7847.0,218.7
2755,2012-10-24,7860.5,7859.5,222.35
2756,2012-10-23,7861.0,7860.0,222.6
2757,2012-10-22,7983.5,7990.5,222.425
2758,2012-10-19,8121.0,8125.0,220.9
2759,2012-10-18,8210.0,8217.0,225.15
2760,2012-10-17,8112.5,8120.5,224.45
2761,2012-10-16,8141.5,8146.0,210.725
2762,2012-10-15,8130.0,8122.0,212.275
2763,2012-10-12,8179.0,8175.5,215.9
2764,2012-10-11,8212.0,8212.5,219.55
2765,2012-10-10,8124.5,8128.0,219.425
2766,2012-10-09,8183.0,8189.5,221.05
2767,2012-10-08,8133.0,8135.5,222.5
2768,2012-10-05,8299.0,8295.5,222.675
2769,2012-10-04,8325.0,8330.0,223.4
2770,2012-10-03,8276.0,8284.5,223.45
2771,2012-10-02,8340.0,8339.0,224.15
2772,2012-10-01,8191.5,8190.5,223.5
2773,2012-09-28,8267.5,8247.0,219.4
2774,2012-09-27,8175.0,8173.0,220.075
2775,2012-09-26,8130.5,8133.5,220.525
2776,2012-09-25,8235.5,8240.0,220.3
2777,2012-09-24,8155.5,8168.0,219.95
2778,2012-09-21,8282.0,8280.5,219.475
2779,2012-09-20,8202.0,8220.0,220.35
2780,2012-09-19,8323.0,8330.5,212.575
2781,2012-09-18,8224.0,8250.0,213.925
2782,2012-09-17,8293.0,8312.0,216.7
2783,2012-09-14,8400.5,8403.0,217.175
2784,2012-09-13,8055.5,8075.5,216.325
2785,2012-09-12,8100.5,8115.5,215.775
2786,2012-09-11,8080.0,8080.0,214.6
2787,2012-09-10,8032.0,8050.5,214.65
2788,2012-09-07,7844.0,7855.5,215.95
2789,2012-09-06,7670.5,7680.5,213.225
2790,2012-09-05,7606.5,7615.5,215.05
2791,2012-09-04,7640.5,7650.0,218.8
2792,2012-09-03,7649.5,7658.0,225.275
2793,2012-08-31,7576.5,7591.0,229.9
2794,2012-08-30,7611.0,7625.0,230.175
2795,2012-08-29,7524.5,7541.0,234.025
2796,2012-08-28,7606.0,7616.0,234.2
2797,2012-08-24,7600.5,7617.0,235.55
2798,2012-08-23,7667.5,7676.0,237.15
2799,2012-08-22,7571.5,7577.0,234.175
2800,2012-08-21,7510.0,7524.5,234.5
2801,2012-08-20,7433.0,7442.0,234.15
2802,2012-08-17,7496.0,7508.0,234.55
2803,2012-08-16,7386.0,7397.0,235.25
2804,2012-08-15,7386.0,7391.0,236.375
2805,2012-08-14,7407.0,7420.0,237.5
2806,2012-08-13,7426.5,7445.0,239.175
2807,2012-08-10,7430.5,7439.5,241.25
2808,2012-08-09,7495.5,7510.0,243.6
2809,2012-08-08,7525.5,7525.5,245.6
2810,2012-08-07,7567.0,7561.0,245.05
2811,2012-08-06,7400.0,7411.0,245.95
2812,2012-08-03,7327.0,7328.0,244.725
2813,2012-08-02,7386.5,7395.0,246.8
2814,2012-08-01,7500.0,7505.0,248.625
2815,2012-07-31,7581.0,7586.0,248.825
2816,2012-07-30,7520.0,7530.0,249.075
2817,2012-07-27,7555.0,7560.5,250.3
2818,2012-07-26,7510.5,7512.0,249.9
2819,2012-07-25,7441.0,7441.0,251.425
2820,2012-07-24,7396.0,7405.0,251.45
2821,2012-07-23,7387.0,7389.5,252.55
2822,2012-07-20,7625.0,7638.0,253.225
2823,2012-07-19,7765.0,7761.5,252.55
2824,2012-07-18,7596.0,7595.5,253.575
2825,2012-07-17,7671.0,7680.0,252.9
2826,2012-07-16,7636.0,7640.5,251.625
2827,2012-07-13,7689.5,7674.5,251.675
2828,2012-07-12,7510.0,7485.5,251.375
2829,2012-07-11,7525.5,7520.5,252.35
2830,2012-07-10,7556.0,7555.0,253.275
2831,2012-07-09,7520.5,7527.0,253.35
2832,2012-07-06,7600.0,7618.0,254.45
2833,2012-07-05,7761.5,7767.0,252.725
2834,2012-07-04,7695.5,7706.0,253.525
2835,2012-07-03,7777.0,7776.0,255.175
2836,2012-07-02,7647.5,7637.0,256.3
2837,2012-06-29,7604.5,7585.5,257.15
2838,2012-06-28,7421.0,7410.0,256.1
2839,2012-06-27,7354.0,7336.0,254.875
2840,2012-06-26,7347.0,7350.0,253.25
2841,2012-06-25,7342.5,7335.0,253.2
2842,2012-06-22,7320.0,7281.5,252.975
2843,2012-06-21,7426.0,7430.0,252.15
2844,2012-06-20,7555.5,7565.5,250.35
2845,2012-06-19,7505.5,7510.5,251.675
2846,2012-06-18,7475.5,7481.5,249.125
2847,2012-06-15,7521.0,7515.5,249.45
2848,2012-06-14,7376.5,7400.0,245.075
2849,2012-06-13,7397.5,7416.0,243.425
2850,2012-06-12,7384.0,7395.5,239.55
2851,2012-06-11,7396.0,7405.5,235.2
2852,2012-06-08,7251.5,7270.0,229.675
2853,2012-06-07,7480.5,7481.0,229.3
2854,2012-06-06,7459.5,7450.0,231.2
2855,2012-06-01,7364.0,7365.5,230.875
2856,2012-05-31,7517.0,7499.0,230.675
2857,2012-05-30,7545.0,7546.0,227.1
2858,2012-05-29,7685.5,7676.5,225.8
2859,2012-05-28,7740.0,7719.0,223.05
2860,2012-05-25,7695.5,7655.0,223.5
2861,2012-05-24,7660.5,7615.0,224.075
2862,2012-05-23,7630.5,7590.5,225.7
2863,2012-05-22,7775.0,7742.0,223.975
2864,2012-05-21,7800.5,7746.0,224.375
2865,2012-05-18,7795.5,7745.5,221.175
2866,2012-05-17,7708.0,7680.0,217.45
2867,2012-05-16,7710.0,7665.0,215.35
2868,2012-05-15,7854.0,7829.0,216.35
2869,2012-05-14,7980.0,7851.0,218.3
2870,2012-05-11,8080.0,7995.0,221.275
2871,2012-05-10,8195.5,8053.0,219.85
2872,2012-05-09,8089.0,7975.0,220.925
2873,2012-05-08,8234.0,8133.0,228.45
2874,2012-05-04,8296.0,8225.5,230.625
2875,2012-05-03,8318.0,8256.0,235.2
2876,2012-05-02,8401.0,8329.0,238.95
2877,2012-05-01,8528.0,8391.0,241.55
2878,2012-04-30,8529.5,8377.0,248.35
2879,2012-04-27,8443.5,8323.0,251.825
2880,2012-04-26,8356.0,8260.0,255.35
2881,2012-04-25,8285.5,8205.0,256.4
2882,2012-04-24,8194.0,8095.0,256.875
2883,2012-04-23,8125.0,8050.0,258.85
2884,2012-04-20,8120.5,8083.0,261.15
2885,2012-04-19,8045.5,8005.0,262.7
2886,2012-04-18,8085.0,8040.0,261.15
2887,2012-04-17,8100.5,8016.0,261.075
2888,2012-04-16,8054.0,7991.5,261.7
2889,2012-04-13,8165.5,8125.0,264.4
2890,2012-04-12,8185.0,8140.0,266.075
2891,2012-04-11,8115.0,8100.0,267.15
2892,2012-04-10,8256.0,8227.0,268.4
2893,2012-04-05,8365.5,8341.0,264.775
2894,2012-04-04,8451.5,8449.0,259.675
2895,2012-04-03,8575.5,8566.5,260.65
2896,2012-04-02,8480.0,8466.0,257.55
2897,2012-03-30,8480.0,8441.5,256.275
2898,2012-03-29,8360.0,8335.0,255.625
2899,2012-03-28,8480.5,8430.0,256.15
2900,2012-03-27,8512.0,8490.5,257.575
2901,2012-03-26,8485.0,8450.0,254.0
2902,2012-03-23,8400.5,8379.0,255.175
2903,2012-03-22,8320.0,8290.0,255.45
2904,2012-03-21,8470.5,8443.0,258.325
2905,2012-03-20,8437.0,8409.0,260.825
2906,2012-03-19,8575.0,8546.0,262.575
2907,2012-03-16,8620.5,8595.0,263.825
2908,2012-03-15,8490.5,8480.0,267.75
2909,2012-03-14,8468.0,8461.5,270.625
2910,2012-03-13,8530.0,8530.0,273.0
2911,2012-03-12,8401.5,8402.0,273.925
2912,2012-03-09,8390.5,8395.0,276.025
2913,2012-03-08,8390.0,8390.0,280.025
2914,2012-03-07,8261.0,8260.5,280.9
2915,2012-03-06,8335.5,8343.0,283.575
2916,2012-03-05,8502.0,8505.5,285.825
2917,2012-03-02,8575.0,8584.0,289.0
2918,2012-03-01,8570.0,8568.5,292.25
2919,2012-02-29,8585.0,8590.5,296.425
2920,2012-02-28,8658.0,8647.0,298.85
2921,2012-02-27,8436.0,8427.0,300.475
2922,2012-02-24,8441.0,8445.0,303.5
2923,2012-02-23,8408.0,8406.5,304.875
2924,2012-02-22,8391.0,8410.0,305.725
2925,2012-02-21,8325.0,8329.0,305.425
2926,2012-02-20,8234.0,8236.0,305.875
2927,2012-02-17,8370.0,8385.0,306.375
2928,2012-02-16,8209.5,8220.0,311.125
2929,2012-02-15,8395.5,8416.0,313.05
2930,2012-02-14,8405.0,8425.0,313.8
2931,2012-02-13,8512.0,8530.0,313.5
2932,2012-02-10,8591.0,8606.0,312.75
2933,2012-02-09,8520.5,8546.0,313.6
2934,2012-02-08,8586.0,8607.0,316.35
2935,2012-02-07,8335.5,8362.0,320.0
2936,2012-02-06,8463.0,8491.0,323.15
2937,2012-02-03,8320.0,8345.0,326.1
2938,2012-02-02,8339.0,8355.0,328.675
2939,2012-02-01,8351.5,8395.0,329.3
2940,2012-01-31,8485.5,8495.5,330.825
2941,2012-01-30,8399.0,8409.0,333.125
2942,2012-01-27,8610.0,8622.5,335.425
2943,2012-01-26,8560.0,8570.0,337.875
2944,2012-01-25,8271.0,8295.0,339.75
2945,2012-01-24,8267.0,8282.5,342.25
2946,2012-01-23,8333.0,8349.0,345.775
2947,2012-01-20,8230.5,8255.5,348.75
2948,2012-01-19,8350.5,8370.0,351.2
2949,2012-01-18,8156.0,8171.5,352.5
2950,2012-01-17,8185.0,8203.0,353.425
2951,2012-01-16,8021.0,8025.5,354.575
2952,2012-01-13,7965.5,7980.0,356.825
2953,2012-01-12,7946.0,7961.0,358.25
2954,2012-01-11,7689.5,7700.5,364.25
2955,2012-01-10,7641.0,7652.0,365.375
2956,2012-01-09,7503.0,7508.0,366.9
2957,2012-01-06,7515.0,7540.0,368.125
2958,2012-01-05,7471.0,7485.5,368.4
2959,2012-01-04,7652.0,7665.5,369.15
2960,2012-01-03,7661.0,7680.0,371.575
2961,2011-12-30,7554.0,7570.0,370.9
2962,2011-12-29,7372.0,7386.0,370.4
2963,2011-12-28,7502.0,7532.0,371.625
2964,2011-12-23,7590.0,7615.0,372.3
2965,2011-12-22,7492.5,7520.0,371.95
2966,2011-12-21,7415.5,7427.0,371.3
2967,2011-12-20,7275.0,7302.5,370.85
2968,2011-12-19,7286.5,7302.0,373.95
2969,2011-12-16,7340.0,7360.0,381.25
2970,2011-12-15,7264.0,7290.0,382.075
2971,2011-12-14,7350.0,7372.0,382.15
2972,2011-12-13,7586.0,7619.0,383.025
2973,2011-12-12,7611.5,7644.5,385.575
2974,2011-12-09,7800.5,7826.0,386.075
2975,2011-12-08,7800.5,7825.0,387.4
2976,2011-12-07,7809.0,7835.5,389.45
2977,2011-12-06,7766.0,7795.0,390.1
2978,2011-12-05,7845.0,7875.0,389.5
2979,2011-12-02,7890.0,7920.0,388.15
2980,2011-12-01,7801.0,7826.0,386.7
2981,2011-11-30,7405.5,7430.0,386.625
2982,2011-11-29,7448.0,7471.0,390.525
2983,2011-11-28,7381.0,7401.0,392.775
2984,2011-11-25,7196.5,7230.0,394.725
2985,2011-11-24,7271.5,7296.0,395.975
2986,2011-11-23,7176.0,7195.0,397.525
2987,2011-11-22,7398.0,7422.0,397.075
2988,2011-11-21,7301.0,7335.5,395.975
2989,2011-11-18,7582.5,7610.0,398.25
2990,2011-11-17,7501.5,7525.5,399.625
2991,2011-11-16,7592.0,7620.0,400.925
2992,2011-11-15,7632.0,7685.0,403.3
2993,2011-11-14,7731.5,7741.5,405.4
2994,2011-11-11,7451.0,7480.0,407.7
2995,2011-11-10,7456.0,7471.0,410.025
2996,2011-11-09,7672.0,7695.0,412.15
2997,2011-11-08,7820.5,7836.0,412.325
2998,2011-11-07,7775.5,7805.0,415.325
2999,2011-11-04,7930.0,7945.0,417.85
3000,2011-11-03,7845.0,7865.0,422.125
3001,2011-11-02,7912.0,7926.0,423.275
3002,2011-11-01,7660.0,7651.0,424.75
3003,2011-10-31,7900.5,7922.0,429.375
3004,2011-10-28,7981.5,8000.5,432.375
3005,2011-10-27,8040.0,8040.0,434.675
3006,2011-10-26,7720.5,7735.0,437.425
3007,2011-10-25,7590.5,7602.0,439.15
3008,2011-10-24,7380.5,7381.0,444.275
3009,2011-10-21,7062.0,7085.0,447.8
3010,2011-10-20,6916.5,6930.0,450.85
3011,2011-10-19,7305.5,7328.0,452.175
3012,2011-10-18,7271.0,7294.5,451.925
3013,2011-10-17,7566.0,7570.0,451.65
3014,2011-10-14,7500.5,7520.0,450.2
3015,2011-10-13,7328.0,7348.0,453.1
3016,2011-10-12,7419.0,7438.0,457.0
3017,2011-10-11,7215.5,7240.5,458.525
3018,2011-10-10,7314.0,7346.5,462.525
3019,2011-10-07,7250.0,7278.0,467.1
3020,2011-10-06,7095.5,7121.0,471.725
3021,2011-10-05,6860.5,6881.0,474.925
3022,2011-10-04,6785.0,6812.0,475.025
3023,2011-10-03,6795.0,6820.0,474.95
3024,2011-09-30,7131.5,7160.0,473.7
3025,2011-09-29,6975.5,6996.0,470.7
3026,2011-09-28,7416.0,7450.0,466.675
3027,2011-09-27,7528.0,7540.0,467.4
3028,2011-09-26,7226.0,7240.5,463.575
3029,2011-09-23,7290.0,7261.0,464.55
3030,2011-09-22,7790.5,7806.0,466.075
3031,2011-09-21,8221.0,8254.5,466.95
3032,2011-09-20,8397.5,8421.0,466.925
3033,2011-09-19,8415.0,8436.0,469.125
3034,2011-09-16,8781.5,8812.0,466.025
3035,2011-09-15,8709.5,8725.5,466.15
3036,2011-09-14,8719.5,8731.0,466.775
3037,2011-09-13,8757.5,8795.0,466.0
3038,2011-09-12,8645.5,8670.0,465.125
3039,2011-09-09,8904.5,8922.0,465.225
3040,2011-09-08,9041.0,9061.5,465.275
3041,2011-09-07,8970.5,8991.0,465.25
3042,2011-09-06,8919.5,8945.0,465.375
3043,2011-09-05,8935.0,8962.0,465.6
3044,2011-09-02,9050.5,9073.0,466.075
3045,2011-09-01,9101.0,9131.0,464.625
3046,2011-08-31,9197.0,9219.0,463.825
3047,2011-08-30,9128.0,9138.0,464.375
3048,2011-08-26,9090.5,9119.0,464.925
3049,2011-08-25,8907.5,8925.0,463.3
3050,2011-08-24,8832.0,8855.0,463.775
3051,2011-08-23,8858.5,8876.0,465.025
3052,2011-08-22,8811.5,8831.0,466.3
3053,2011-08-19,8781.5,8806.0,463.475
3054,2011-08-18,8803.0,8830.0,462.975
3055,2011-08-17,8870.0,8896.0,464.625
3056,2011-08-16,8760.0,8780.0,465.275
3057,2011-08-15,8824.0,8844.0,460.6
3058,2011-08-12,8851.0,8875.5,461.775
3059,2011-08-11,8802.0,8820.0,463.15
3060,2011-08-10,8853.5,8865.0,464.025
3061,2011-08-09,8851.0,8869.0,464.7
3062,2011-08-08,9039.0,9070.0,465.3
3063,2011-08-05,9190.0,9202.0,465.125
3064,2011-08-04,9452.0,9475.5,465.325
3065,2011-08-03,9549.5,9575.0,465.85
3066,2011-08-02,9630.0,9645.0,465.625
3067,2011-08-01,9827.0,9847.0,466.025
3068,2011-07-29,9731.0,9750.0,466.55
3069,2011-07-28,9744.0,9770.0,468.35
3070,2011-07-27,9736.0,9761.0,469.8
3071,2011-07-26,9778.0,9805.0,469.1
3072,2011-07-25,9620.0,9644.0,471.2
3073,2011-07-22,9698.0,9719.0,472.325
3074,2011-07-21,9607.0,9631.0,474.05
3075,2011-07-20,9765.5,9789.0,467.7
3076,2011-07-19,9755.0,9779.5,467.4
3077,2011-07-18,9690.0,9694.5,462.95
3078,2011-07-15,9606.0,9628.0,462.025
3079,2011-07-14,9655.0,9670.5,462.025
3080,2011-07-13,9658.5,9685.5,461.975
3081,2011-07-12,9500.5,9520.0,461.625
3082,2011-07-11,9556.0,9580.0,461.625
3083,2011-07-08,9713.0,9738.0,461.85
3084,2011-07-07,9537.0,9555.0,461.95
3085,2011-07-06,9432.0,9460.0,461.275
3086,2011-07-05,9405.5,9415.0,462.5
3087,2011-07-04,9411.0,9435.0,462.725
3088,2011-07-01,9405.0,9415.5,463.45
3089,2011-06-30,9301.0,9315.0,465.25
3090,2011-06-29,9176.0,9195.0,467.025
3091,2011-06-28,8995.5,9020.0,468.375
3092,2011-06-27,9000.5,9001.0,470.525
3093,2011-06-24,9045.0,9055.0,473.7
3094,2011-06-23,8978.5,8979.0,474.025
3095,2011-06-22,9007.0,9010.0,474.525
3096,2011-06-21,9060.0,9070.0,472.825
3097,2011-06-20,8935.0,8951.5,471.85
3098,2011-06-17,9101.5,9115.0,470.825
3099,2011-06-16,9011.5,9020.0,472.15
3100,2011-06-15,9147.0,9156.0,472.625
3101,2011-06-14,9010.0,9015.5,473.675
3102,2011-06-13,8895.0,8896.5,475.75
3103,2011-06-10,9000.5,9015.5,477.925
3104,2011-06-09,8950.5,8964.0,477.85
3105,2011-06-08,8970.5,8981.0,477.15
3106,2011-06-07,9092.0,9112.0,476.75
3107,2011-06-06,9098.0,9116.0,475.7
3108,2011-06-03,9016.0,9035.0,473.475
3109,2011-06-02,9037.5,9050.5,473.5
3110,2011-06-01,9171.0,9180.5,470.85
3111,2011-05-31,9224.5,9237.5,467.775
3112,2011-05-27,9151.0,9151.0,469.475
3113,2011-05-26,8990.5,9010.0,468.225
3114,2011-05-25,9019.0,9020.5,469.375
3115,2011-05-24,8881.5,8895.0,469.25
3116,2011-05-23,8831.0,8861.0,468.175
3117,2011-05-20,8982.5,9005.0,466.25
3118,2011-05-19,9006.5,9035.0,467.025
3119,2011-05-18,8896.5,8931.0,467.8
3120,2011-05-17,8863.0,8881.0,467.575
3121,2011-05-16,8710.0,8744.0,467.075
3122,2011-05-13,8857.0,8880.0,468.525
3123,2011-05-12,8536.5,8548.0,467.725
3124,2011-05-11,8750.5,8775.0,468.35
3125,2011-05-10,8935.5,8965.0,468.325
3126,2011-05-09,8908.0,8930.5,468.6
3127,2011-05-06,8790.0,8774.5,467.175
3128,2011-05-05,8791.0,8820.5,467.45
3129,2011-05-04,9171.5,9200.0,463.925
3130,2011-05-03,9245.0,9256.0,463.8
3131,2011-04-28,9370.5,9390.5,463.65
3132,2011-04-27,9348.5,9380.0,463.5
3133,2011-04-26,9455.5,9493.0,460.1
3134,2011-04-21,9611.0,9645.5,456.275
3135,2011-04-20,9450.5,9475.0,453.7
3136,2011-04-19,9279.0,9310.0,451.95
3137,2011-04-18,9356.5,9375.5,451.775
3138,2011-04-15,9420.0,9432.0,450.425
3139,2011-04-14,9326.5,9352.0,450.8
3140,2011-04-13,9625.5,9647.0,449.925
3141,2011-04-12,9670.5,9690.5,446.7
3142,2011-04-11,9781.5,9814.0,445.7
3143,2011-04-08,9823.0,9851.0,444.175
3144,2011-04-07,9697.0,9717.5,442.375
3145,2011-04-06,9475.5,9505.0,440.875
3146,2011-04-05,9251.5,9272.0,442.325
3147,2011-04-04,9420.0,9440.0,437.9
3148,2011-04-01,9336.0,9352.0,438.85
3149,2011-03-31,9399.5,9408.5,439.85
3150,2011-03-30,9519.5,9535.0,439.725
3151,2011-03-29,9450.0,9455.5,439.5
3152,2011-03-28,9545.0,9575.0,439.9
3153,2011-03-25,9715.0,9730.5,439.275
3154,2011-03-24,9695.5,9711.0,434.625
3155,2011-03-23,9704.0,9705.0,434.15
3156,2011-03-22,9450.0,9459.5,434.35
3157,2011-03-21,9519.0,9525.0,430.5
3158,2011-03-18,9525.0,9525.0,429.65
3159,2011-03-17,9440.0,9455.0,428.8
3160,2011-03-16,9354.5,9355.0,426.975
3161,2011-03-15,8980.0,8991.0,425.95
3162,2011-03-14,9205.5,9235.0,426.0
3163,2011-03-11,9048.0,9073.0,425.875
3164,2011-03-10,9195.5,9210.0,425.475
3165,2011-03-09,9610.0,9629.0,425.725
3166,2011-03-08,9420.0,9431.0,426.5
3167,2011-03-07,9840.5,9854.0,427.15
3168,2011-03-04,9970.5,9980.0,425.3
3169,2011-03-03,9889.5,9910.0,424.05
3170,2011-03-02,9820.5,9830.0,423.55
3171,2011-03-01,9908.0,9920.0,420.275
3172,2011-02-28,9857.5,9845.0,421.0
3173,2011-02-25,9700.0,9675.0,416.825
3174,2011-02-24,9440.0,9440.0,412.675
3175,2011-02-23,9491.0,9512.0,411.7
3176,2011-02-22,9655.0,9650.5,411.75
3177,2011-02-21,9829.5,9815.0,411.475
3178,2011-02-18,9806.0,9800.0,407.925
3179,2011-02-17,9800.0,9790.0,407.2
3180,2011-02-16,9925.0,9905.0,405.8
3181,2011-02-15,10106.5,10110.0,402.425
3182,2011-02-14,10148.0,10124.0,401.775
3183,2011-02-11,9920.5,9905.5,396.725
3184,2011-02-10,9875.5,9865.0,396.95
3185,2011-02-09,10000.0,9973.0,396.4
3186,2011-02-08,9930.5,9925.0,392.025
3187,2011-02-07,10145.0,10120.0,393.525
3188,2011-02-04,9986.0,9978.0,394.15
3189,2011-02-03,9950.5,9941.0,394.475
3190,2011-02-02,9945.0,9920.0,393.775
3191,2011-02-01,9840.5,9810.0,393.925
3192,2011-01-31,9720.0,9680.0,394.025
3193,2011-01-28,9590.0,9585.0,398.075
3194,2011-01-27,9490.0,9471.0,397.275
3195,2011-01-26,9376.0,9370.0,394.7
3196,2011-01-25,9330.0,9316.5,389.075
3197,2011-01-24,9509.0,9480.0,381.5
3198,2011-01-21,9485.0,9455.0,381.3
3199,2011-01-20,9485.0,9465.0,380.525
3200,2011-01-19,9788.0,9756.0,381.75
3201,2011-01-18,9740.0,9715.0,377.925
3202,2011-01-17,9690.0,9651.5,379.0
3203,2011-01-14,9591.0,9572.0,376.225
3204,2011-01-13,9622.0,9620.0,377.35
3205,2011-01-12,9625.0,9618.0,378.175
3206,2011-01-11,9484.0,9472.0,379.65
3207,2011-01-10,9384.0,9360.5,378.3
3208,2011-01-07,9399.0,9390.0,379.525
3209,2011-01-06,9591.0,9572.0,379.4
3210,2011-01-05,9461.0,9434.5,379.25
3211,2011-01-04,9754.0,9715.5,377.675
3212,2010-12-31,9739.5,9665.0,377.55
3213,2010-12-30,9580.0,9514.5,376.0
3214,2010-12-29,9465.0,9430.0,370.95
3215,2010-12-24,9391.0,9332.0,370.725
3216,2010-12-23,9270.0,9241.0,367.725
3217,2010-12-22,9414.5,9359.0,363.95
3218,2010-12-21,9410.0,9353.5,362.725
